Not Relevant,"RT @kuyakim_atienza: Weather: typhoon pablo has made landfall
Relevant,"Good Morning. #typhoonpablo dissolve!"
Not Relevant,"RT @kryzzzie: Dear Lord
Relevant,"RT @NASA_Astronauts: #Exp34 crew aboard #ISS took this photo of Super Typhoon Bopha  bearing  down on the Philippines yesterday.  http:/ ..."
Not Relevant,"No podcast today
Relevant,"PAGASA raises Signal Number 2 over Biliran Island.#PabloPh"
Relevant,"RT @breakingweather: A potential disaster is unfolding as Super Typhoon Bopha makes landfall on the Philippines island of Mindanao. http ..."
Relevant,"RT @weathernetwork: This is how Super-Typhoon #Bopha looked yesterday from the ISS. Menacing: http://t.co/9An73knY"
Not Relevant,"@DavaoCityGov: #davaocity is under storm signal #2. CLASSES from kinder to high school are SUSPENDED today
Relevant,"Heavy rain since 12am in CDeO :( whoa! Can now feel typhoon Pablo. Stay safe #Mindanao"
Relevant,"RT @nababaha: Latest weather satellite image showing typhoon Pablo;s position. http://t.co/k75d1B5B"
Relevant,"Lumalakas na ang ulan at hangin dito sa Davao. Oh my. #TyphoonPablo"
Not Relevant,"RT @Meli_DuqueRios: Como extrano a esta pareja @vanessa_pose y @jon_ecker #Emma y #Pablo #CVTV me gustaria verlos en el final y a ustede ..."
Relevant,"will be evacuating in a few moments. #PabloPH"
Not Relevant,"RT @dost_pagasa: TYPHOON PABLO has made landfall over Baganga
Not Relevant,"As far as Sta. Filomena
Not Relevant,"RT @gmanews: #PabloPH Lakas: 175kph
Relevant,"RT @nababaha: Latest weather satellite image showing typhoon Pablo;s position. http://t.co/k75d1B5B"
Relevant,"RT @ishieeeeee: Stay safe Visayas &amp; Mindanao. #PabloPH"
Relevant,"In case you missed it: Typhoon Pablo made landfall in Davao Oriental at 4:45am t… http://t.co/5RLehBCV #anc"
Not Relevant,"RT @kuyakim_atienza: Weather: typhoon pablo has made landfall
Relevant,"@iamclareng :) i surely will ! xx just pray cos sabi nila. Typhoon Pablo could be the Strongest Typhoon in Mindanao History ."
Not Relevant,"RT @dost_pagasa: At 7:00AM 4/DEC/2012
Not Relevant,"RT @TheSMCMixers: Magandang umaga
Relevant,"RT @BongEliab: Official Announcement: classes are suspended in tertiary level of Ateneo de Davao University today Dec 4 #walangpasok"
Relevant,"Rain and wind never stops here in Bohol since pa kaninang madaling araw. #PabloPH"
Not Relevant,"RT @flyPAL: Typhoon Pablo cancels PAL
Relevant,"@USLS_tweets: Official statement regarding clas suspension in college (USLS) will b released no later thn 12:00NN today. Stay tune. #PabloPH"
Relevant,"RT @tinyshelcy: It's raining hard here in CEBU! Let's be safe everyone! #PabloPH vs. #Prayer"
Relevant,"RT @OAPlanet: Super Typhoon Bopha to Hit the Philippines http://t.co/RkM6oSCX"
Relevant,"#PabloPh may pasok ba ang PUBLIC school sa DAVAO City"
Not Relevant,"yung maaga kang nagising
Relevant,"I may be joking around about #Pablo but seriously #keepsafe everyone and #Pray. :|"
Relevant,"Bagyong Pablo hits Visayas and Mindanao. Please help us pray for our safety. #Pabloph"
Not Relevant,"RT @falcon_princess: Kakagising ko lang. Mtulog na ako ulit. Heeee :)))) #walangpasok"
Not Relevant,"#PabloPH
Not Relevant,"RT @bjaedomingo: Marami pa rin ang nanindigan sa pagka good student nila. Good! #Pablo"
Not Relevant,"RT @breakingstorm: No immediate reports of casualties
Not Relevant,"RT @dost_pagasa: At 8:00AM 4/DEC/2012
Relevant,"Strong winds here at the south. Continuous rainfall since last night. #TyphoonPablo"
Relevant,"Beastly super typhoon Bopha bears down on Philippines http://t.co/ijsJnNFl"
Relevant,"It's beggining to feel a lot like.christmas because of typhoon pablo! Keep safe y'all. http://t.co/jS5aZFMP"
Not Relevant,"RT @Karen_DaviLa: @dost_pagasa LIVE on Headstart: Typhoon Pablo makes landfall in Davao Oriental
Not Relevant,"RT @dost_pagasa: At 8:00AM 4/DEC/2012
Not Relevant,"Lord
Not Relevant,"RT @breakingstorm: No immediate reports of casualties
Not Relevant,"via @chematierra: AVISO: Súper Tifón #Bopha golpea con furia #Mindanao #Filipinas Huracán Cat5
Relevant,"Ah yess the 'calvario' is here... #PabloPH"
Relevant,"RT @chantanide: University Of Mindanao (Matina Campus) declared suspension of classes. Please disseminate. Thank you! #PabloPH"
Not Relevant,"@wwe #RAW will be 25 mins from now.... #Preparations for tonight.. I'm still on Super Typhoon #Bopha situation - as Michael"
Not Relevant,"XU-CSG Update: Power is out in Iponan area. Source: Marilyn Baldado
Not Relevant,"its raining again here at #bukidnon
Relevant,"I wonder kung gaano na kataas ang waves ng #Dahican beach at #Mati #DavaoOriental #PabloPH #PrayForMindanao"
Relevant,"RT @gmanews: BACOLOD CITY: No classes in all levels accdg to Mayor Jude Thaddy Sayson #walangpasok | via @USLS_tweets"
Relevant,"@AngPilyongAstig Hahaha . Signal # 2 mi dri oyy . Muhunung niya mukusug . Lami pa gyod kaayo e laag KJ lng kay ning #PabloPH xD"
Not Relevant,"Stay Safe Guys &amp; Keep Praying
Relevant,"grabe lakas naman ng hangin may kasabay pang malakas ulan #PabloPH"
Relevant,"At least 128 flights canceled due to typhoon #PabloPH #NewsYouCanUse"
Relevant,"Centrio announces NOT OPEN for business TODAY due to #PabloPH. #CDO"
Relevant,"RT @rdr821: @JemFerrer @Mownana @tasha_eff @teckerz Ms @gretchenho typhoon pablo is hitting Cagayan de Oro City. Please help us pray. RT ..."
Not Relevant,"RT @PattyB00: This morning's prayer is for our brothers and sisters in the Visayas and Mindanao areas. Lord
Relevant,"RT @quinoneshannah: Weather Advisory: Pablo could be be the strongest typhoon in Mindanao's history."
Relevant,"RT @HumanityRoad: Super Typhoon #BophaFive Day Forecast Maphttp://t.co/rPcNy3Lv #hmrd"
Relevant,"Ang lamig. Penge kayakap? :D #PabloPH lumayas kana!"
Not Relevant,"RT @nongo13: #FrasesMemorables pss pss muchacho'  #Pablo"
Relevant,"we dont have classes this day due to typhoon Pablo. whooaaahh!"
Not Relevant,"No jodas #Pablo no jodas!!"
Not Relevant,"[VIDEO] #FOI
Relevant,"Its very windy outside. Typhoon pablo go away please !!!asap http://t.co/yGHrxvf0"
Relevant,"RT @LiveScience: Super Typhoon Bopha to Hit the Philippines http://t.co/qDbvEPZM"
Not Relevant,"RT: CARAGA UPDATE #PabloPH: evacuees as of 6:00am - surigao sur 9
Not Relevant,"its a little cold outside today
Relevant,"rain drops is now falling on the roof top #PabloPH Signal No. 3"
Relevant,"RT @primyck: Forced evacuation has begun in CDO http://t.co/9ZIvqW3Q #PabloPH"
Not Relevant,"actually
Relevant,"RT @loyoung: Please pray for the areas that are getting affected by typhoon Pablo. #staysafe"
Not Relevant,"RT @USLS_tweets: Classes in the entire university (IS
Not Relevant,"RT @CebuPacificAir: Hi everyJuan! For our most updated list of cancelled flights due to Typhoon Pablo
Not Relevant,"bumagyo lang
Not Relevant,"RT @ABSCBNNews: A resident of Tibasak
Relevant,"And the light just went off! #brownout #PabloPH"
Relevant,"RT @KwentoSaPagong: PRAY FOR THE PHILIPPINES. #PabloPH"
Relevant,"Typhoon Pablo http://t.co/zd3Y6wAj"
Relevant,"Lets pray for everyone's safety :) #PabloPH"
Relevant,"RT @loyoung: Please pray for the areas that are getting affected by typhoon Pablo. #staysafe"
Not Relevant,"RT @YouScoopGMA: #PabloPH hits Carmen
Relevant,"RT @LyzaVenice: Keep safe. #PabloPH"
Not Relevant,"o #pablo comeu tanto que falo que amanha só vai ir na aula no 2° período! O.o laspkoakspaksokapks"
Relevant,"dumidilim na sa Manila :( #PabloPh"
Relevant,"Dark skies. Swaying trees. Super strong wind. #PabloPH"
Relevant,"RT @TrishaChance: @greysonchance Please pray for Davao Enchancers here in Philippines. #Typhoon"
Relevant,"It's going be a rainy week for Davao. #PabloPH http://t.co/XnObb62J"
Not Relevant,"Intense rains and thunderstorms in malaybalay
Relevant,"RT @iamMissKristine: Total blackout all over Zamboanga Peninsula #PabloPh"
Relevant,"I just hope this will all be over soon. #PabloPH"
Relevant,"Wind is howling...eerie..scary! A billboard fell here in cdo (near mindanao glassware). Accdg to magnum news. #PabloPH"
Relevant,"RT @ANCALERTS: Now on ANC: PAGASA press briefing on Typhoon Pablo #PabloPH"
Not Relevant,"RT @iamsuperbianca: stay safe
Relevant,"Category no 5 #PabloPH lakas hangin dito sa cebu @ninofranco928"
Relevant,"RT @KriselGonzaga: Praying for the safety of everyone in Visayas and Mindanao. Godbless us all #PabloPH"
Relevant,"RT @News5AKSYON: #Pablo Update (11am): Signal No. 2 - Luzon: Northern Palawan incl. Calamian Grp. Of Islands and Cuyo Is."
Not Relevant,"RT @ABSCBNNews: PAGASA: Noong tumama si #PabloPH
Not Relevant,"RT @DonyaAngelica: sa lahat ng Alipin ko sa  Visayas and Mindanao
Relevant,"May bagyo #PabloPH let's all keep safe!"
Relevant,"#PABLOPH Grabe ka.. Visayas talaga ha!"
Not Relevant,"RT @RuFFaTinG: @AbbyAsistio Ate Abby
Relevant,"Pablo chill lang naman :) #PabloPh"
Not Relevant,"RT @solartvnews: Over 100 flights canceled
Not Relevant,"Erratum: SM #CDO is OPEN today. #PabloPH"
Not Relevant,"@Typhoon2k: View today's SPECIAL MORNING COVERAGE VIDEOBLOG on TYPHOON BOPHA (PABLO) [Dec. 04
Relevant,"malakas ka ba #PabloPH ??"
Relevant,"RT @ABSCBNNews: #PabloPH weakens; storm warnings in 46 areas http://t.co/dCrXE5xc"
Relevant,"Now it's raining pretty damn hard #PabloPH"
Not Relevant,"RT @BBCBreaking: Typhoon Bopha hits south Philippines - 40
Not Relevant,"@glendamgloria: RT @rapplerdotcom: #PabloPH: Flooding
Relevant,"Lapu-Lapu power co staff cuts off tree branches near electric lines ahead of typhoon #PabloPH landfall in Ce http://t.co/lUoUcD8U"
Not Relevant,"RT @gmanews: Typhoon #PabloPH slams southern PHL
Relevant,"Loading up on caffeine so i'll be awake tonyt when the worse of the #storm #PabloPH comes. No #flood pls"
Not Relevant,"#manila #flights Typhoon Bopha slams Philippines south
Not Relevant,"Philippines hit by Typhoon Bopha: More than 40
Not Relevant,"Bought a dynamo flashlight
Not Relevant,"Typhoon Bopha slams Philippines south
Not Relevant,"Snuck in some durian at a dvo hotel
Not Relevant,"RT @reuters: Typhoon Bopha slams Philippines south
Not Relevant,"RT @dost_pagasa: At 01:00PM 4/DEC/2012
Not Relevant,"#PabloPH http://t.co/LdJzQfWv"
Relevant,"#pabloPH knocked down the banana trees  @ F. Llamas St http://t.co/mRxQXNmV"
Not Relevant,"As far as I know
Relevant,"RT @leolasty: Pagasa Mactan Director Oscar Tabada says Cebu is experiencing 65 kph winds and moderate rains. #PabloPH"
Relevant,"RT @ABSCBNNews: #PabloPH claims first casualty http://t.co/Q8bgWk2e"
Not Relevant,"Philippines hit by Typhoon Bopha: More than 40
Not Relevant,"RT @AnjelicaBarte: Hope everyone's safe in my home province Misamis Occidental. Friends and family
Relevant,"It is starting to rain.. #TyphoonPablo wag naman sanang OA ang pagdaan mo."
Not Relevant,"RT @BBCBreaking: Typhoon Bopha hits south Philippines - 40
Relevant,"RT @GretchenBarreto: Continue praying for our kababayans in the Visayas and Mindanao. God is bigger than calamities. Keep Safe. #PabloPH ..."
Relevant,"Google provides support in the Philippines with crisis response map for Typhoon Pablo: Google’s Crisis Reponse t... http://t.co/ajeuK70i"
Relevant,"RT @TheNextWeb: Google provides support in the Philippines with crisis response map for Typhoon Pablo http://t.co/kGHtQmYB by @jonrussell"
Relevant,"RT @ABSCBNNews: RT @leolasty: Pagasa Mactan Director Oscar Tabada says Cebu is experiencing 65 kph winds and moderate rains. #PabloPH (a ..."
Not Relevant,"#reliefPH Food packs
Not Relevant,"Philippines hit by Typhoon Bopha - More than 40
Relevant,"RT @IamTherese: CDO and Iligan now on the brink of heavy flooding as rivers from Bunawan and Rogongon starts to overflow. #PabloPh"
Relevant,"VIDEO: Typhoon Bopha hits Philippines: A powerful typhoon has struck the southern Philippines causing flooding a... http://t.co/UFWWet9I"
Not Relevant,"GAMBARAJAH menunjukkan Typhoon Bopha (yang dikenali sebagai Taufan Pablo di Filipina) menuju ke arah barat. Ini... http://t.co/6lKz75gV"
Relevant,"Latest News - Typhoon Bopha lashes The Philippines - The Australian... #news http://t.co/DG9pnTfW"
Relevant,"RT @inquirerdotnet: #PabloPH expected to pass south of Cebu around 6-8pm--PAGASA's Oscar Tabada during PDRRMC | @dalegisrael @cebudailynews"
Relevant,"RT @ANCALERTS: NDRRMC: No confirmed casualties yet from landslide reported in Compostela Valley. #PabloPH"
Relevant,"tumila na rin ang ulan sana tuloy2 na 'to #PabloPH"
Not Relevant,"I hope we can get through this difficult times. Lord
Relevant,"#UGC RT @annaoposa: The rain is getting stronger here in #Malapascua #Cebu and no more electricity. #PabloPH http://t.co/IS53vjc5"
Relevant,"#PabloPH if you cash? then Join and Cick ! ! ! http://t.co/NwJM0F6H"
Relevant,"VIDEO: Typhoon Bopha hits Philippines http://t.co/CdwkJpmm"
Not Relevant,"PAGASA: At 2PM
Relevant,"#BBC #world VIDEO: Typhoon Bopha hits Philippines http://t.co/DHyhJlj9"
Relevant,"Typhoon #PabloPH is strongest storm to hit Mindanao in two decades http://t.co/UlMFe5aZ"
Relevant,"God bless those who are affected by typhoon pablo. #keepsafe"
Relevant,"RT @PIACentralViz: DUMAGUETE: Dumaguete CDRRMC activated the following hotlines: 4222511 and 2263483 #PabloPH"
Relevant,"typhoon PABLO is now hitting us... classes are suspended :D"
Not Relevant,"#PabloPH RT @talktoGLOBE: Globe Telecom experienced a service interruption due to fiber optic cuts in the areas of Davao City
Relevant,"RT @maxenemagalona: Oh my :( prayers are needed! RT @gmanews: Typhoon #PabloPH is strongest storm to hit Mindanao in two decades http:// ..."
Relevant,"Philippines hit by Typhoon Bopha http://t.co/N0NswdHa philippines"
Relevant,"RT @nababaha: Mandulog River now at 6.01 m and still on the rise. http://t.co/nSnbqQ1w #PabloPH"
Relevant,"RT @ANCALERTS: #PabloPH RT @talktoGLOBE: (1/4) Globe Telecom experienced service interruption due to fiber optic cuts in areas of Davao  ..."
Relevant,"The is blowing HARDER now. #typhoon"
Relevant,"RT @parengjoserizal: Stay Safe Philippines! #PabloPH"
Relevant,"RT @bengzhui: northern part of Cebu is gloomy only and no pouring rain yet.. thanks #PabloPH for not dropping by"
Relevant,"RT @ANCALERTS: #PabloPH RT @talktoGLOBE: (1/4) Globe Telecom experienced service interruption due to fiber optic cuts in areas of Davao  ..."
Relevant,"RT @suicocess: @kawakawakawawr RT @ANCALERTS: #PabloPH Water level of CDO river (Carmen Bridge station) is rising very fast. http://t.c ..."
Relevant,"RT @dost_pagasa: 04:0pm: #PabloPH heavy rains is expected to prevail for the next 3hrs overTacloban City &amp; adjacent towns #Leyte...  ..."
Not Relevant,"Pagdasal natin ang mga kababayan natin sa Visayas at Mindanao
Relevant,"RT @dost_pagasa: 04:0pm: #PabloPH heavy rains is expected to prevail for the next 3hrs overTacloban City &amp; adjacent towns #Leyte...  ..."
Relevant,"NEGOR: OCD said 250 families n coastal areas &amp; along Tanjay River r ready 4 evac 2 Villaflores College in Tanjay #PabloPH"
Relevant,"Oh no. Sana h'wag ma cancel ang flight ng dad q. keep safe everyone !! #pray #PabloPH"
Relevant,"@itsMorrisF same here...#PabloPH is near.."
Relevant,"RT @RobDavis_Wx: The International Space Station crew took this INCREDIBLE photo of Super Typhoon #Bopha: http://t.co/5w3SE2p9"
Not Relevant,"RT @ABSCBNNews: RT @dennis_datu: 4
Not Relevant,"RT @YourAnonNews: Typhoon Bopha smashes into southern Philippines
Relevant,"Pray for the Philippines especially in Visayas and Mindanao. Keep Safe mga KABABAYAN namin. #PabloPH"
Not Relevant,"RT @DonyaAngelica: Facundo! Dakpin si #PabloPH
Not Relevant,"RT @RiaAtayde: My prayers go out to all who are affected by Typhoon Pablo. If you have clothes or any items you wish to donate
Relevant,"Sa lahat ng mga nasalanta ng bagyo including my personally known friends... mag-ingat kayong lahat. I will pray for all you! #PabloPH"
Not Relevant,"#PabloPH MT @gwengarcia1ph: Province-wide #walangpasok ALL levels for tomorrow
Relevant,"the no. 1 tourist spot in Cagayan de Oro 👐🙌👈 #bridge #rotonda #flood #highflood #OMG #pabloph # @ The Bridge http://t.co/upvOomhI"
Relevant,"ADVISORY | Mobile phone service interruptions in areas hit by Typhoon \'Pablo\' http://t.co/LDlgqzwh"
Not Relevant,"Typhoon Bopha thumps southern Philippines
Not Relevant,"Keep safe
Relevant,"RT @planglobal: Typhoon #Bopha hits southern Philippines (via @CNN) Our Country Director @CarinAtPlan quoted here: http://t.co/JB442mTl..."
Not Relevant,"RT @BBCBreaking: Typhoon Bopha hits south Philippines - 40
Not Relevant,"@GEGNewsOnline FUTURECAST [based on PAGASA data]: Tomorrow PM: 140km southwest of Coron
Relevant,"RT @govph: Latest situation report on the effects of typhoon Pablo (NDRRMC) http://t.co/KggEiC8J"
Relevant,"Hindi ka na po nakakatuwa! Pwede ba tumigil ka na!! -.- #PABLO"
Not Relevant,"#PabloPH NEW Signal No. 3: Negros Oriental
Not Relevant,"RT @ANCALERTS: Typhoon Pablo has slightly weakened after making landfall
Not Relevant,"@DonyaAngelica: Facundo! Dakpin si #PabloPH
Not Relevant,"RT @Liberty92625: 6 killed
Relevant,"RT @ABSCBNNews: PAGASA: Typhoon Pablo expected to be out of PH area of responsibility by Friday afternoon #PabloPH |via @ANCALERTS"
Not Relevant,"Typhoon Bopha Pounds Southern Philippines: A powerful typhoon is pounding the southern Philippines
Relevant,"RT @WagTanga: Pray for the Philippines especially in Visayas and Mindanao. Keep safe everyone! #PabloPh"
Not Relevant,"RT @ANCALERTS: #PabloPH NEW Signal No. 3: Negros Oriental
Relevant,"News:  Typhoon Pablo makes landfall in Philippines; Initial reports show minimal damage so far http://t.co/9K2rl9AD"
Relevant,"Typhoon #Bopha #paplo killed 6 people in Philipines. http://t.co/3Lvrxum9"
Relevant,"Crisis Response Page: Updates on typhoon Pablo http://t.co/1FcttqwU #PabloPH"
Relevant,"Er? - RT @kazonozawa What #PabloPH? We workin out our own storm at the @rhipstop HQ! @awwwesam @andietahula @shotlo http://t.co/clmRQZjL"
Relevant,"Imbis na may appointment ako dito sa Davao na cancel tuloy dahil kay Typhoon Pablo. Yes na lng at least we are safe. ;-D"
Relevant,"Keep Safe #Philippines against #PabloPH"
Not Relevant,"RT @ABSCBNNews: #PabloPH Signal 3: Negros Oriental
Relevant,"Guys let's pray that Typhoon Pablo ay mawala na at tumigil na sa pamiminsala sa bansa naten..."
Relevant,"RT @kuyakim_atienza: in pagasa live for tv patrol update for typhoon pablo. Patuloy sa pag iingat visayas at Mindanao tweeps http://t.co ..."
Relevant,"Beginning to feel #PabloPH here"
Relevant,"Would anybody have any idea if the roads to new bataan is already passable? #PabloPH"
Relevant,"The wind is getting stronger + now I can hear rain. #PabloPH Help us Lordddd :("
Relevant,"RT @ANCALERTS: PAGASA: Typhoon Pablo expected to be out of PH area of responsibility by Friday afternoon #PabloPH"
Relevant,"Photo: taken by @atchieescobido a while ago at Marcos Bridge.. #PabloPH #TyphoonBopha #Pablo #Bopha... http://t.co/jwDNhC05"
Not Relevant,"RT @DesiiGarcia16: De cafetito cn @ISaaraBen # keles # dilsa #Joaquín #Pablo y #juancarlos"
